,X,Y,Z,          U-U1,          U-U2,          U-U3,S11,S22,S12
24896,34.0,-32.0,0.0,   5.57559E-03,  -4.77423E-03,  -589.592E-03,0.0377011,0.0336366,0.00998821
24897,33.0,-32.0,0.0,   5.55524E-03,  -5.14555E-03,  -613.683E-03,0.0373023,0.0353035,0.00987669
24902,32.0,-32.0,0.0,   5.50746E-03,  -5.50746E-03,  -636.272E-03,0.0369313,0.0369313,0.00971997
24905,31.0,-32.0,0.0,   5.43628E-03,  -5.85876E-03,  -657.453E-03,0.0365885,0.0385153,0.00952545
24906,30.0,-32.0,0.0,   5.34518E-03,  -6.19851E-03,  -677.316E-03,0.0362736,0.0400524,0.00929974
24911,29.0,-32.0,0.0,   5.23714E-03,  -6.52601E-03,  -695.942E-03,0.0359856,0.0415398,0.00904861
24912,28.0,-32.0,0.0,   5.11472E-03,  -6.84074E-03,  -713.407E-03,0.0357232,0.0429758,0.00877707
24917,27.0,-32.0,0.0,   4.98010E-03,  -7.14234E-03,  -729.782E-03,0.0354849,0.0443592,0.00848939
24920,26.0,-32.0,0.0,   4.83518E-03,  -7.43059E-03,  -745.129E-03,0.035269,0.045689,0.00818919
24921,25.0,-32.0,0.0,   4.68157E-03,  -7.70540E-03,  -759.509E-03,0.0350739,0.0469647,0.00787949
24926,24.0,-32.0,0.0,   4.52064E-03,  -7.96674E-03,  -772.976E-03,0.0348978,0.0481862,0.0075628
24927,23.0,-32.0,0.0,   4.35358E-03,  -8.21471E-03,  -785.580E-03,0.034739,0.0493533,0.00724119
24932,22.0,-32.0,0.0,   4.18138E-03,  -8.44941E-03,  -797.368E-03,0.0345962,0.0504661,0.00691634
24935,21.0,-32.0,0.0,   4.00492E-03,  -8.67105E-03,  -808.381E-03,0.0344677,0.051525,0.0065896
24936,20.0,-32.0,0.0,   3.82493E-03,  -8.87985E-03,  -818.658E-03,0.0343523,0.0525301,0.00626205
24941,19.0,-32.0,0.0,   3.64204E-03,  -9.07604E-03,  -828.237E-03,0.0342487,0.0534819,0.00593454
24942,18.0,-32.0,0.0,   3.45677E-03,  -9.25991E-03,  -837.149E-03,0.0341558,0.0543808,0.0056077
24947,17.0,-32.0,0.0,   3.26958E-03,  -9.43174E-03,  -845.425E-03,0.0340725,0.0552273,0.00528204
24950,16.0,-32.0,0.0,   3.08085E-03,  -9.59183E-03,  -853.093E-03,0.033998,0.0560219,0.00495791
24951,15.0,-32.0,0.0,   2.89091E-03,  -9.74046E-03,  -860.179E-03,0.0339314,0.056765,0.00463554
24956,14.0,-32.0,0.0,   2.70002E-03,  -9.87793E-03,  -866.706E-03,0.0338719,0.0574573,0.00431508
24957,13.0,-32.0,0.0,   2.50840E-03,  -10.0045E-03,  -872.696E-03,0.033819,0.0580992,0.00399662
24962,12.0,-32.0,0.0,   2.31624E-03,  -10.1205E-03,  -878.168E-03,0.033772,0.0586912,0.00368017
24965,11.0,-32.0,0.0,   2.12369E-03,  -10.2262E-03,  -883.139E-03,0.0337304,0.0592338,0.00336569
24966,10.0,-32.0,0.0,   1.93087E-03,  -10.3218E-03,  -887.627E-03,0.0336938,0.0597275,0.00305311
24971,9.0,-32.0,0.0,   1.73787E-03,  -10.4075E-03,  -891.645E-03,0.0336617,0.0601728,0.00274233
24972,8.0,-32.0,0.0,   1.54477E-03,  -10.4837E-03,  -895.206E-03,0.0336338,0.0605699,0.00243322
24977,7.0,-32.0,0.0,   1.35162E-03,  -10.5503E-03,  -898.323E-03,0.0336099,0.0609194,0.00212563
24980,6.0,-32.0,0.0,   1.15846E-03,  -10.6078E-03,  -901.004E-03,0.0335897,0.0612216,0.00181939
24981,5.0,-32.0,0.0,   965.317E-06,  -10.6561E-03,  -903.258E-03,0.0335729,0.0614767,0.00151432
24986,4.0,-32.0,0.0,   772.198E-06,  -10.6954E-03,  -905.093E-03,0.0335594,0.0616851,0.00121025
24987,3.0,-32.0,0.0,   579.111E-06,  -10.7259E-03,  -906.514E-03,0.033549,0.061847,0.000906982
24992,2.0,-32.0,0.0,   386.055E-06,  -10.7477E-03,  -907.525E-03,0.0335417,0.0619624,0.000604317
24995,1.0,-32.0,0.0,   193.021E-06,  -10.7607E-03,  -908.131E-03,0.0335373,0.0620317,0.000302057
24996,0.0,-32.0,0.0,   3.70874E-15,  -10.7650E-03,  -908.333E-03,0.0335359,0.0620548,0.0
25001,-1.0,-32.0,0.0,  -193.021E-06,  -10.7607E-03,  -908.131E-03,0.0335373,0.0620317,-0.000302057
25002,-2.0,-32.0,0.0,  -386.055E-06,  -10.7477E-03,  -907.525E-03,0.0335417,0.0619624,-0.000604317
25007,-3.0,-32.0,0.0,  -579.111E-06,  -10.7259E-03,  -906.514E-03,0.033549,0.061847,-0.000906982
25010,-4.0,-32.0,0.0,  -772.198E-06,  -10.6954E-03,  -905.093E-03,0.0335594,0.0616851,-0.00121025
25011,-5.0,-32.0,0.0,  -965.317E-06,  -10.6561E-03,  -903.258E-03,0.0335729,0.0614767,-0.00151432
25016,-6.0,-32.0,0.0,  -1.15846E-03,  -10.6078E-03,  -901.004E-03,0.0335897,0.0612216,-0.00181939
25017,-7.0,-32.0,0.0,  -1.35162E-03,  -10.5503E-03,  -898.323E-03,0.0336099,0.0609194,-0.00212563
25022,-8.0,-32.0,0.0,  -1.54477E-03,  -10.4837E-03,  -895.206E-03,0.0336338,0.0605699,-0.00243322
25025,-9.0,-32.0,0.0,  -1.73787E-03,  -10.4075E-03,  -891.645E-03,0.0336617,0.0601728,-0.00274233
25026,-10.0,-32.0,0.0,  -1.93087E-03,  -10.3218E-03,  -887.627E-03,0.0336938,0.0597275,-0.00305311
25031,-11.0,-32.0,0.0,  -2.12369E-03,  -10.2262E-03,  -883.139E-03,0.0337304,0.0592338,-0.00336569
25032,-12.0,-32.0,0.0,  -2.31624E-03,  -10.1205E-03,  -878.168E-03,0.033772,0.0586912,-0.00368017
25037,-13.0,-32.0,0.0,  -2.50840E-03,  -10.0045E-03,  -872.696E-03,0.033819,0.0580992,-0.00399662
25040,-14.0,-32.0,0.0,  -2.70002E-03,  -9.87793E-03,  -866.706E-03,0.0338719,0.0574573,-0.00431508
25041,-15.0,-32.0,0.0,  -2.89091E-03,  -9.74046E-03,  -860.179E-03,0.0339314,0.056765,-0.00463554
25046,-16.0,-32.0,0.0,  -3.08085E-03,  -9.59183E-03,  -853.093E-03,0.033998,0.0560219,-0.00495791
25047,-17.0,-32.0,0.0,  -3.26958E-03,  -9.43174E-03,  -845.425E-03,0.0340725,0.0552273,-0.00528204
25052,-18.0,-32.0,0.0,  -3.45677E-03,  -9.25991E-03,  -837.149E-03,0.0341558,0.0543808,-0.0056077
25055,-19.0,-32.0,0.0,  -3.64204E-03,  -9.07604E-03,  -828.237E-03,0.0342487,0.0534819,-0.00593454
25056,-20.0,-32.0,0.0,  -3.82493E-03,  -8.87985E-03,  -818.658E-03,0.0343523,0.0525301,-0.00626205
25061,-21.0,-32.0,0.0,  -4.00492E-03,  -8.67105E-03,  -808.381E-03,0.0344677,0.051525,-0.0065896
25062,-22.0,-32.0,0.0,  -4.18138E-03,  -8.44941E-03,  -797.368E-03,0.0345962,0.0504661,-0.00691634
25067,-23.0,-32.0,0.0,  -4.35358E-03,  -8.21471E-03,  -785.580E-03,0.034739,0.0493533,-0.00724119
25070,-24.0,-32.0,0.0,  -4.52064E-03,  -7.96674E-03,  -772.976E-03,0.0348978,0.0481862,-0.0075628
25071,-25.0,-32.0,0.0,  -4.68157E-03,  -7.70540E-03,  -759.509E-03,0.0350739,0.0469647,-0.00787949
25076,-26.0,-32.0,0.0,  -4.83518E-03,  -7.43059E-03,  -745.129E-03,0.0352691,0.045689,-0.00818919
25077,-27.0,-32.0,0.0,  -4.98010E-03,  -7.14234E-03,  -729.782E-03,0.0354849,0.0443592,-0.00848939
25082,-28.0,-32.0,0.0,  -5.11472E-03,  -6.84074E-03,  -713.407E-03,0.0357232,0.0429758,-0.00877707
25085,-29.0,-32.0,0.0,  -5.23714E-03,  -6.52601E-03,  -695.942E-03,0.0359856,0.0415398,-0.00904861
25086,-30.0,-32.0,0.0,  -5.34518E-03,  -6.19851E-03,  -677.316E-03,0.0362736,0.0400524,-0.00929974
25091,-31.0,-32.0,0.0,  -5.43628E-03,  -5.85876E-03,  -657.453E-03,0.0365885,0.0385153,-0.00952545
25092,-32.0,-32.0,0.0,  -5.50746E-03,  -5.50746E-03,  -636.272E-03,0.0369313,0.0369313,-0.00971997
25097,-33.0,-32.0,0.0,  -5.55524E-03,  -5.14555E-03,  -613.683E-03,0.0373023,0.0353035,-0.00987669
25100,-34.0,-32.0,0.0,  -5.57559E-03,  -4.77423E-03,  -589.592E-03,0.0377011,0.0336366,-0.00998821
25101,-35.0,-32.0,0.0,  -5.56388E-03,  -4.39496E-03,  -563.897E-03,0.0381261,0.0319361,-0.0100464
25106,-36.0,-32.0,0.0,  -5.51473E-03,  -4.00957E-03,  -536.489E-03,0.0385741,0.0302092,-0.0100426
25107,-37.0,-32.0,0.0,  -5.42204E-03,  -3.62021E-03,  -507.255E-03,0.0390391,0.0284644,-0.00996793
25112,-38.0,-32.0,0.0,  -5.27888E-03,  -3.22944E-03,  -476.077E-03,0.0395112,0.0267118,-0.00981366
25115,-39.0,-32.0,0.0,  -5.07749E-03,  -2.84025E-03,  -442.835E-03,0.0399736,0.0249621,-0.00957223
25116,-40.0,-32.0,0.0,  -4.80938E-03,  -2.45606E-03,  -407.411E-03,0.0403978,0.0232257,-0.00923827
25121,-41.0,-32.0,0.0,  -4.46558E-03,  -2.08074E-03,  -369.699E-03,0.0407329,0.0215093,-0.00881041
25122,-42.0,-32.0,0.0,  -4.03713E-03,  -1.71865E-03,  -329.613E-03,0.0408853,0.0198096,-0.00829335
25127,-43.0,-32.0,0.0,  -3.51632E-03,  -1.37463E-03,  -287.115E-03,0.0406751,0.0180998,-0.00770128
25130,-44.0,-32.0,0.0,  -2.89915E-03,  -1.05409E-03,  -242.259E-03,0.0397463,0.0163025,-0.00706002
25131,-45.0,-32.0,0.0,  -2.19049E-03,  -763.085E-06,  -195.282E-03,0.0373778,0.0142327,-0.00640976
25136,-46.0,-32.0,0.0,  -1.41451E-03,  -508.528E-06,  -146.792E-03,0.0320859,0.0114794,-0.00579485
25137,-47.0,-32.0,0.0,  -634.923E-06,  -298.327E-06,  -98.1496E-03,0.0207924,0.00715965,-0.00523601
25142,-48.0,-32.0,0.0,   11.7091E-06,  -140.944E-06,  -52.2690E-03,-0.00291145,-0.000600399,-0.00461231
25145,-49.0,-32.0,0.0,   289.008E-06,  -42.6435E-06,  -15.2801E-03,-0.0523506,-0.0157453,-0.00337632
25146,-50.0,-32.0,0.0,   1.56123E-39,  -491.675E-42,           -0.,-0.0857519,-0.0257323,-0.0014618
25151,50.0,-33.0,0.0,  -1.46203E-39,  -458.255E-42,           -0.,-0.0839488,-0.0251917,0.00142611
25152,49.0,-33.0,0.0,  -271.860E-06,  -40.6169E-06,  -14.7962E-03,-0.0520402,-0.0156838,0.00344595
25157,48.0,-33.0,0.0,  -8.75173E-06,  -139.247E-06,  -50.7346E-03,-0.00444554,-0.00109974,0.00477948
25160,47.0,-33.0,0.0,   610.373E-06,  -299.745E-06,  -95.4818E-03,0.0189107,0.00657975,0.00546321
25161,46.0,-33.0,0.0,   1.35977E-03,  -515.681E-06,  -143.003E-03,0.0302892,0.0109778,0.00606661
25166,45.0,-33.0,0.0,   2.10554E-03,  -777.957E-06,  -190.370E-03,0.0357324,0.0138517,0.00672047
25167,44.0,-33.0,0.0,   2.78409E-03,  -1.07785E-03,  -236.189E-03,0.0382132,0.0160449,0.00740494
25172,43.0,-33.0,0.0,   3.37113E-03,  -1.40763E-03,  -279.829E-03,0.0392,0.0179562,0.00807326
25175,42.0,-33.0,0.0,   3.86204E-03,  -1.76052E-03,  -321.047E-03,0.039425,0.0197675,0.00868261
25176,41.0,-33.0,0.0,   4.26134E-03,  -2.13055E-03,  -359.790E-03,0.0392595,0.0215558,0.00920582
25181,40.0,-33.0,0.0,   4.57734E-03,  -2.51244E-03,  -396.108E-03,0.0388965,0.0233479,0.00962875
25182,39.0,-33.0,0.0,   4.81957E-03,  -2.90155E-03,  -430.101E-03,0.0384391,0.0251477,0.00994789
25187,38.0,-33.0,0.0,   4.99749E-03,  -3.29386E-03,  -461.892E-03,0.0379444,0.0269495,0.0101665
25190,37.0,-33.0,0.0,   5.11991E-03,  -3.68589E-03,  -491.614E-03,0.0374448,0.0287437,0.010292
25191,36.0,-33.0,0.0,   5.19478E-03,  -4.07472E-03,  -519.399E-03,0.0369589,0.0305208,0.0103342
25196,35.0,-33.0,0.0,   5.22910E-03,  -4.45790E-03,  -545.379E-03,0.0364974,0.0322719,0.0103037
25197,34.0,-33.0,0.0,   5.22896E-03,  -4.83340E-03,  -569.677E-03,0.0360661,0.0339896,0.0102108
25202,33.0,-33.0,0.0,   5.19961E-03,  -5.19961E-03,  -592.409E-03,0.0356679,0.0356679,0.0100654
25205,32.0,-33.0,0.0,   5.14555E-03,  -5.55524E-03,  -613.683E-03,0.0353035,0.0373023,0.00987669
25206,31.0,-33.0,0.0,   5.07062E-03,  -5.89928E-03,  -633.598E-03,0.0349725,0.0388891,0.0096525
25211,30.0,-33.0,0.0,   4.97809E-03,  -6.23098E-03,  -652.247E-03,0.0346735,0.040426,0.0093998
25212,29.0,-33.0,0.0,   4.87072E-03,  -6.54982E-03,  -669.712E-03,0.0344046,0.041911,0.00912454
25217,28.0,-33.0,0.0,   4.75087E-03,  -6.85543E-03,  -686.071E-03,0.0341639,0.0433428,0.0088317
25220,27.0,-33.0,0.0,   4.62055E-03,  -7.14760E-03,  -701.394E-03,0.0339491,0.0447208,0.00852549
25221,26.0,-33.0,0.0,   4.48143E-03,  -7.42623E-03,  -715.744E-03,0.0337578,0.0460444,0.00820936
25226,25.0,-33.0,0.0,   4.33497E-03,  -7.69135E-03,  -729.181E-03,0.033588,0.0473134,0.00788615
25227,24.0,-33.0,0.0,   4.18238E-03,  -7.94302E-03,  -741.756E-03,0.0334374,0.0485279,0.00755814
25232,23.0,-33.0,0.0,   4.02469E-03,  -8.18142E-03,  -753.520E-03,0.0333042,0.0496879,0.0072272
25235,22.0,-33.0,0.0,   3.86279E-03,  -8.40674E-03,  -764.517E-03,0.0331865,0.0507937,0.00689479
25236,21.0,-33.0,0.0,   3.69741E-03,  -8.61922E-03,  -774.788E-03,0.0330827,0.0518456,0.00656206
25241,20.0,-33.0,0.0,   3.52920E-03,  -8.81915E-03,  -784.369E-03,0.0329912,0.0528441,0.0062299
25242,19.0,-33.0,0.0,   3.35869E-03,  -9.00680E-03,  -793.297E-03,0.0329106,0.0537896,0.00589899
25247,18.0,-33.0,0.0,   3.18633E-03,  -9.18248E-03,  -801.601E-03,0.0328397,0.0546825,0.00556981
25250,17.0,-33.0,0.0,   3.01249E-03,  -9.34651E-03,  -809.311E-03,0.0327775,0.0555234,0.00524273
25251,16.0,-33.0,0.0,   2.83751E-03,  -9.49919E-03,  -816.454E-03,0.0327229,0.0563127,0.00491796
25256,15.0,-33.0,0.0,   2.66164E-03,  -9.64085E-03,  -823.053E-03,0.032675,0.0570509,0.00459565
25257,14.0,-33.0,0.0,   2.48511E-03,  -9.77178E-03,  -829.131E-03,0.0326332,0.0577387,0.00427585
25262,13.0,-33.0,0.0,   2.30809E-03,  -9.89227E-03,  -834.708E-03,0.0325967,0.0583765,0.00395855
25265,12.0,-33.0,0.0,   2.13074E-03,  -10.0026E-03,  -839.803E-03,0.0325648,0.0589647,0.0036437
25266,11.0,-33.0,0.0,   1.95317E-03,  -10.1031E-03,  -844.431E-03,0.0325372,0.059504,0.00333119
25271,10.0,-33.0,0.0,   1.77548E-03,  -10.1939E-03,  -848.609E-03,0.0325133,0.0599946,0.0030209
25272,9.0,-33.0,0.0,   1.59774E-03,  -10.2754E-03,  -852.349E-03,0.0324928,0.0604371,0.00271268
25277,8.0,-33.0,0.0,   1.41999E-03,  -10.3477E-03,  -855.664E-03,0.0324753,0.0608319,0.00240636
25280,7.0,-33.0,0.0,   1.24228E-03,  -10.4110E-03,  -858.565E-03,0.0324604,0.0611793,0.00210175
25281,6.0,-33.0,0.0,   1.06462E-03,  -10.4655E-03,  -861.061E-03,0.0324481,0.0614797,0.00179865
25286,5.0,-33.0,0.0,   887.040E-06,  -10.5113E-03,  -863.159E-03,0.0324379,0.0617334,0.00149685
25287,4.0,-33.0,0.0,   709.527E-06,  -10.5487E-03,  -864.866E-03,0.0324299,0.0619406,0.00119616
25292,3.0,-33.0,0.0,   532.080E-06,  -10.5776E-03,  -866.189E-03,0.0324237,0.0621015,0.000896343
25295,2.0,-33.0,0.0,   354.688E-06,  -10.5982E-03,  -867.131E-03,0.0324194,0.0622163,0.000597192
25296,1.0,-33.0,0.0,   177.334E-06,  -10.6105E-03,  -867.694E-03,0.0324169,0.0622851,0.000298485
25301,0.0,-33.0,0.0,   4.19754E-15,  -10.6146E-03,  -867.882E-03,0.032416,0.0623081,0.0
25302,-1.0,-33.0,0.0,  -177.334E-06,  -10.6105E-03,  -867.694E-03,0.0324169,0.0622851,-0.000298485
25307,-2.0,-33.0,0.0,  -354.688E-06,  -10.5982E-03,  -867.131E-03,0.0324194,0.0622163,-0.000597192
25310,-3.0,-33.0,0.0,  -532.080E-06,  -10.5776E-03,  -866.189E-03,0.0324237,0.0621015,-0.000896343
25311,-4.0,-33.0,0.0,  -709.527E-06,  -10.5487E-03,  -864.866E-03,0.0324299,0.0619406,-0.00119616
25316,-5.0,-33.0,0.0,  -887.040E-06,  -10.5113E-03,  -863.159E-03,0.0324379,0.0617334,-0.00149685
25317,-6.0,-33.0,0.0,  -1.06462E-03,  -10.4655E-03,  -861.061E-03,0.0324481,0.0614797,-0.00179865
25322,-7.0,-33.0,0.0,  -1.24228E-03,  -10.4110E-03,  -858.565E-03,0.0324604,0.0611793,-0.00210175
25325,-8.0,-33.0,0.0,  -1.41999E-03,  -10.3477E-03,  -855.664E-03,0.0324753,0.0608319,-0.00240636
25326,-9.0,-33.0,0.0,  -1.59774E-03,  -10.2754E-03,  -852.349E-03,0.0324928,0.0604371,-0.00271268
25331,-10.0,-33.0,0.0,  -1.77548E-03,  -10.1939E-03,  -848.609E-03,0.0325133,0.0599946,-0.0030209
25332,-11.0,-33.0,0.0,  -1.95317E-03,  -10.1031E-03,  -844.431E-03,0.0325372,0.059504,-0.00333119
25337,-12.0,-33.0,0.0,  -2.13074E-03,  -10.0026E-03,  -839.803E-03,0.0325648,0.0589647,-0.0036437
25340,-13.0,-33.0,0.0,  -2.30809E-03,  -9.89227E-03,  -834.708E-03,0.0325967,0.0583765,-0.00395855
25341,-14.0,-33.0,0.0,  -2.48511E-03,  -9.77178E-03,  -829.131E-03,0.0326332,0.0577387,-0.00427585
25346,-15.0,-33.0,0.0,  -2.66164E-03,  -9.64085E-03,  -823.053E-03,0.032675,0.057051,-0.00459565
25347,-16.0,-33.0,0.0,  -2.83751E-03,  -9.49919E-03,  -816.454E-03,0.0327229,0.0563127,-0.00491796
25352,-17.0,-33.0,0.0,  -3.01249E-03,  -9.34651E-03,  -809.311E-03,0.0327775,0.0555234,-0.00524273
25355,-18.0,-33.0,0.0,  -3.18633E-03,  -9.18248E-03,  -801.601E-03,0.0328397,0.0546825,-0.00556981
25356,-19.0,-33.0,0.0,  -3.35869E-03,  -9.00680E-03,  -793.297E-03,0.0329106,0.0537896,-0.00589899
25361,-20.0,-33.0,0.0,  -3.52920E-03,  -8.81915E-03,  -784.369E-03,0.0329912,0.0528441,-0.0062299
25362,-21.0,-33.0,0.0,  -3.69741E-03,  -8.61922E-03,  -774.788E-03,0.0330827,0.0518456,-0.00656206
25367,-22.0,-33.0,0.0,  -3.86279E-03,  -8.40674E-03,  -764.517E-03,0.0331865,0.0507937,-0.00689479
25370,-23.0,-33.0,0.0,  -4.02469E-03,  -8.18142E-03,  -753.520E-03,0.0333042,0.0496879,-0.0072272
25371,-24.0,-33.0,0.0,  -4.18238E-03,  -7.94302E-03,  -741.756E-03,0.0334374,0.0485279,-0.00755814
25376,-25.0,-33.0,0.0,  -4.33497E-03,  -7.69135E-03,  -729.181E-03,0.033588,0.0473134,-0.00788615
25377,-26.0,-33.0,0.0,  -4.48143E-03,  -7.42623E-03,  -715.744E-03,0.0337578,0.0460444,-0.00820936
25382,-27.0,-33.0,0.0,  -4.62055E-03,  -7.14760E-03,  -701.394E-03,0.0339491,0.0447208,-0.00852549
25385,-28.0,-33.0,0.0,  -4.75087E-03,  -6.85543E-03,  -686.071E-03,0.0341639,0.0433428,-0.0088317
25386,-29.0,-33.0,0.0,  -4.87072E-03,  -6.54982E-03,  -669.712E-03,0.0344046,0.041911,-0.00912454
25391,-30.0,-33.0,0.0,  -4.97809E-03,  -6.23098E-03,  -652.247E-03,0.0346735,0.040426,-0.0093998
25392,-31.0,-33.0,0.0,  -5.07062E-03,  -5.89928E-03,  -633.598E-03,0.0349725,0.0388891,-0.0096525
25397,-32.0,-33.0,0.0,  -5.14555E-03,  -5.55524E-03,  -613.683E-03,0.0353035,0.0373023,-0.00987669
25400,-33.0,-33.0,0.0,  -5.19961E-03,  -5.19961E-03,  -592.409E-03,0.0356679,0.0356679,-0.0100654
25401,-34.0,-33.0,0.0,  -5.22896E-03,  -4.83340E-03,  -569.677E-03,0.0360661,0.0339896,-0.0102108
25406,-35.0,-33.0,0.0,  -5.22910E-03,  -4.45790E-03,  -545.379E-03,0.0364974,0.0322719,-0.0103037
25407,-36.0,-33.0,0.0,  -5.19478E-03,  -4.07472E-03,  -519.399E-03,0.0369589,0.0305208,-0.0103342
25412,-37.0,-33.0,0.0,  -5.11991E-03,  -3.68589E-03,  -491.614E-03,0.0374448,0.0287437,-0.010292
25415,-38.0,-33.0,0.0,  -4.99749E-03,  -3.29386E-03,  -461.892E-03,0.0379444,0.0269495,-0.0101665
25416,-39.0,-33.0,0.0,  -4.81957E-03,  -2.90155E-03,  -430.101E-03,0.0384391,0.0251477,-0.00994789
25421,-40.0,-33.0,0.0,  -4.57734E-03,  -2.51244E-03,  -396.108E-03,0.0388965,0.0233479,-0.00962875
25422,-41.0,-33.0,0.0,  -4.26134E-03,  -2.13055E-03,  -359.790E-03,0.0392595,0.0215558,-0.00920582
25427,-42.0,-33.0,0.0,  -3.86204E-03,  -1.76052E-03,  -321.047E-03,0.039425,0.0197675,-0.00868261
